GEOID,location,name,estimate,moe,label,concept,geography
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_011,119,60,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_012,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_013,8,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_014,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_016,0,12,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_017,0,12,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_018,0,12,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_019,22,28,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_020,0,12,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_021,65,44,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_001,2866,466,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_002,1572,254,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_003,1486,266,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_004,86,70,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_005,66,64,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_006,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_007,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_008,20,30,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_009,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_010,229,115,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_011,135,81,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_012,60,100,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_013,14,21,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_014,20,29,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_016,0,12,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_017,0,12,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_018,15,23,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_019,306,159,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_020,68,46,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510125500,Census Tract 1255; St. Louis city; Missouri,B08301_021,676,311,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_001,3398,610,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_002,1618,407,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_003,1411,367,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_004,207,151,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_005,207,151,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_006,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_007,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_008,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_009,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_010,368,217,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_011,60,66,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_012,90,105,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_013,95,155,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_014,123,112,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_016,19,39,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_017,0,12,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_018,0,12,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_019,665,262,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_020,12,19,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510125600,Census Tract 1256; St. Louis city; Missouri,B08301_021,716,459,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_001,654,239,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_002,436,218,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_003,422,217,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_004,14,23,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_005,14,23,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_006,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_007,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_008,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_009,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_010,120,116,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_011,120,116,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_012,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_013,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_014,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_016,0,12,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_017,0,12,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_018,0,12,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_019,43,51,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_020,0,12,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510125700,Census Tract 1257; St. Louis city; Missouri,B08301_021,55,77,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_001,689,201,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_002,483,175,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_003,339,161,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_004,144,116,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_005,95,84,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_006,32,45,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_007,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_008,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_009,17,29,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_010,100,88,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_011,21,31,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_012,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_013,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_014,79,82,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_016,0,12,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_017,0,12,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_018,0,12,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_019,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_020,0,12,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510126600,Census Tract 1266; St. Louis city; Missouri,B08301_021,106,100,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510126700,Census Tract 1267; St. Louis city; Missouri,B08301_001,331,106,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510126700,Census Tract 1267; St. Louis city; Missouri,B08301_002,273,93,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510126700,Census Tract 1267; St. Louis city; Missouri,B08301_003,174,61,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510126700,Census Tract 1267; St. Louis city; Missouri,B08301_004,99,83,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510126700,Census Tract 1267; St. Louis city; Missouri,B08301_005,60,75,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510126700,Census Tract 1267; St. Louis city; Missouri,B08301_006,4,10,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510126700,Census Tract 1267; St. Louis city; Missouri,B08301_007,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
